sample	gene_ref	gene	gene_length	covered_bases	percent_covered	mean_depth	max_depth
TOOL-9-Rh	nifV.fa	nifV	1225	0	0.0000	0.0000	0
TOOL-9-Rh	nopM.fa	nopM	1746	0	0.0000	0.0000	0
TOOL-9-Rh	fixJ.fa	fixJ	768	0	0.0000	0.0000	0
TOOL-9-Rh	noeB.fa	noeB	1674	0	0.0000	0.0000	0
TOOL-9-Rh	nodI.fa	nodI	1095	559	51.0502	78.8292	523
TOOL-9-Rh	nifM.fa	nifM	825	0	0.0000	0.0000	0
TOOL-9-Rh	Irr.fa	Irr	519	0	0.0000	0.0000	0
TOOL-9-Rh	rhcS.fa	rhcS	279	0	0.0000	0.0000	0
TOOL-9-Rh	fixQ.fa	fixQ	168	0	0.0000	0.0000	0
TOOL-9-Rh	fixA.fa	fixA	1051	0	0.0000	0.0000	0
TOOL-9-Rh	nopE.fa	nopE	1451	0	0.0000	0.0000	0
TOOL-9-Rh	noeJ.fa	noeJ	915	0	0.0000	0.0000	0
TOOL-9-Rh	nodQ.fa	nodQ	1922	60	3.1217	0.0624	2
TOOL-9-Rh	nifU.fa	nifU	540	0	0.0000	0.0000	0
TOOL-9-Rh	nopL.fa	nopL	1110	0	0.0000	0.0000	0
TOOL-9-Rh	nifE.fa	nifE	1714	442	25.7876	4.2888	292
TOOL-9-Rh	nodX.fa	nodX	1121	212	18.9117	0.2640	2
TOOL-9-Rh	fdxB.fa	fdxB	361	0	0.0000	0.0000	0
TOOL-9-Rh	nolX.fa	nolX	1791	0	0.0000	0.0000	0
TOOL-9-Rh	noeA.fa	noeA	1431	19	1.3277	0.2655	20
TOOL-9-Rh	nodH.fa	nodH	802	0	0.0000	0.0000	0
TOOL-9-Rh	rhcR.fa	rhcR	669	0	0.0000	0.0000	0
TOOL-9-Ro	noeI.fa	noeI	756	0	0.0000	0.0000	0
TOOL-9-Ro	nodP.fa	nodP	906	210	23.1788	6.3201	57
TOOL-9-Ro	nifT.fa	nifT	216	57	26.3889	13.8102	74
TOOL-9-Ro	fixX.fa	fixX	297	0	0.0000	0.0000	0
TOOL-9-Ro	nifD.fa	nifD	1532	1301	84.9217	181.6945	533
TOOL-9-Ro	nolG.fa	nolG	3198	1200	37.5235	1.1545	24
TOOL-9-Ro	rhcQ.fa	rhcQ	1195	0	0.0000	0.0000	0
TOOL-9-Ro	fixP.fa	fixP	876	0	0.0000	0.0000	0
TOOL-9-Ro	nifS.fa	nifS	1292	109	8.4365	2.6231	54
TOOL-9-Ro	nolF.fa	nolF	1110	551	49.6396	1.6874	10
TOOL-9-Ro	nifK.fa	nifK	1542	1356	87.9377	163.5175	440
TOOL-9-Ro	fixO.fa	fixO	745	0	0.0000	0.0000	0
TOOL-9-Ro	nifB.fa	nifB	1527	1176	77.0138	67.7420	304
TOOL-9-Ro	rpoN.fa	rpoN	1533	0	0.0000	0.0000	0
TOOL-9-Ro	nifZ.fa	nifZ	759	205	27.0092	21.8208	160
TOOL-9-Ro	nodF.fa	nodF	333	0	0.0000	0.0000	0
TOOL-9-Ro	nifJ.fa	nifJ	3528	1156	32.7664	1.0825	27
TOOL-9-Ro	fixN.fa	fixN	1697	0	0.0000	0.0000	0
TOOL-9-Ro	fdxN.fa	fdxN	210	31	14.7619	2.3619	16
TOOL-9-Ro	nifA.fa	nifA	1753	118	6.7313	0.8871	56
TOOL-9-Ro	nodU.fa	nodU	1823	419	22.9841	0.3533	2
TOOL-9-Ro	nolU.fa	nolU	645	396	61.3953	11.9876	42
TOOL-9-Ro	nifY.fa	nifY	663	0	0.0000	0.0000	0
TOOL-9-Ro	nodE.fa	nodE	1232	0	0.0000	0.0000	0
TOOL-9-Ro	noeE.fa	noeE	1260	0	0.0000	0.0000	0
TOOL-9-Ro	nodL.fa	nodL	612	346	56.5359	1.1275	5
TOOL-9-Ro	nolL.fa	nolL	1191	0	0.0000	0.0000	0
TOOL-9-Ro	nifQ.fa	nifQ	813	0	0.0000	0.0000	0
TOOL-9-Ro	fixU.fa	fixU	258	0	0.0000	0.0000	0
TOOL-9-Ro	nodT.fa	nodT	1521	0	0.0000	0.0000	0
TOOL-9-Ro	nifX.fa	nifX	519	253	48.7476	32.8613	276
TOOL-9-Ro	nodD.fa	nodD	1011	327	32.3442	0.7329	6
TOOL-9-Ro	nfeD.fa	nfeD	1454	0	0.0000	0.0000	0
TOOL-9-Ro	nifH.fa	nifH	997	834	83.6510	142.8736	407
TOOL-9-Ro	rhcN.fa	rhcN	1360	0	0.0000	0.0000	0
TOOL-9-Ro	fixL.fa	fixL	2018	0	0.0000	0.0000	0
TOOL-9-Ro	nopP.fa	nopP	834	313	37.5300	3.1427	17
TOOL-9-Ro	nodS.fa	nodS	738	47	6.3686	0.1274	2
TOOL-9-Ro	nifW.fa	nifW	421	0	0.0000	0.0000	0
TOOL-9-Ro	nodC.fa	nodC	1409	694	49.2548	91.8808	405
TOOL-9-Ro	rhcT.fa	rhcT	832	0	0.0000	0.0000	0
TOOL-9-Ro	fixC.fa	fixC	1318	0	0.0000	0.0000	0
TOOL-9-Ro	nodB.fa	nodB	714	27	3.7815	0.0756	2
TOOL-9-Ro	nolB.fa	nolB	597	0	0.0000	0.0000	0
TOOL-9-Ro	nodZ.fa	nodZ	993	0	0.0000	0.0000	0
TOOL-9-Ro	fixK.fa	fixK	812	0	0.0000	0.0000	0
TOOL-9-Ro	nodJ.fa	nodJ	921	412	44.7340	18.5722	90
TOOL-9-Ro	nifN.fa	nifN	1367	85	6.2180	21.7220	620
TOOL-9-Ro	fixB.fa	fixB	1143	0	0.0000	0.0000	0
TOOL-9-Ro	nodA.fa	nodA	699	154	22.0315	5.0987	55
TOOL-9-Ro	nifV.fa	nifV	1225	0	0.0000	0.0000	0
TOOL-9-Ro	nopM.fa	nopM	1746	0	0.0000	0.0000	0
TOOL-9-Ro	fixJ.fa	fixJ	768	0	0.0000	0.0000	0
TOOL-9-Ro	noeB.fa	noeB	1674	1150	68.6977	1.7921	6
TOOL-9-Ro	nodI.fa	nodI	1095	736	67.2146	47.3078	231
TOOL-9-Ro	nifM.fa	nifM	825	0	0.0000	0.0000	0
TOOL-9-Ro	Irr.fa	Irr	519	21	4.0462	0.0809	2
TOOL-9-Ro	rhcS.fa	rhcS	279	0	0.0000	0.0000	0
TOOL-9-Ro	fixQ.fa	fixQ	168	0	0.0000	0.0000	0
TOOL-9-Ro	fixA.fa	fixA	1051	0	0.0000	0.0000	0
TOOL-9-Ro	nopE.fa	nopE	1451	0	0.0000	0.0000	0
TOOL-9-Ro	noeJ.fa	noeJ	915	0	0.0000	0.0000	0
TOOL-9-Ro	nodQ.fa	nodQ	1922	0	0.0000	0.0000	0
TOOL-9-Ro	nifU.fa	nifU	540	19	3.5185	0.1407	4
TOOL-9-Ro	nopL.fa	nopL	1110	0	0.0000	0.0000	0
TOOL-9-Ro	nifE.fa	nifE	1714	809	47.1995	32.8355	282
TOOL-9-Ro	nodX.fa	nodX	1121	0	0.0000	0.0000	0
TOOL-9-Ro	fdxB.fa	fdxB	361	19	5.2632	0.3158	6
TOOL-9-Ro	nolX.fa	nolX	1791	0	0.0000	0.0000	0
TOOL-9-Ro	noeA.fa	noeA	1431	171	11.9497	0.1915	6
TOOL-9-Ro	nodH.fa	nodH	802	0	0.0000	0.0000	0
TOOL-9-Ro	rhcR.fa	rhcR	669	0	0.0000	0.0000	0
UKFS-1-1-No	noeI.fa	noeI	756	0	0.0000	0.0000	0
UKFS-1-1-No	nodP.fa	nodP	906	84	9.2715	2.6556	29
UKFS-1-1-No	nifT.fa	nifT	216	0	0.0000	0.0000	0
UKFS-1-1-No	fixX.fa	fixX	297	0	0.0000	0.0000	0
UKFS-1-1-No	nifD.fa	nifD	1532	1167	76.1749	574.8342	5540
UKFS-1-1-No	nolG.fa	nolG	3198	24	0.7505	0.1051	14
UKFS-1-1-No	rhcQ.fa	rhcQ	1195	0	0.0000	0.0000	0
UKFS-1-1-No	fixP.fa	fixP	876	0	0.0000	0.0000	0
UKFS-1-1-No	nifS.fa	nifS	1292	64	4.9536	0.0960	2
UKFS-1-1-No	nolF.fa	nolF	1110	0	0.0000	0.0000	0
UKFS-1-1-No	nifK.fa	nifK	1542	475	30.8042	80.2730	3870
UKFS-1-1-No	fixO.fa	fixO	745	0	0.0000	0.0000	0
UKFS-1-1-No	nifB.fa	nifB	1527	241	15.7826	223.3248	5430
UKFS-1-1-No	rpoN.fa	rpoN	1533	0	0.0000	0.0000	0
UKFS-1-1-No	nifZ.fa	nifZ	759	42	5.5336	0.2213	4
UKFS-1-1-No	nodF.fa	nodF	333	0	0.0000	0.0000	0
UKFS-1-1-No	nifJ.fa	nifJ	3528	1625	46.0601	1.0459	6
UKFS-1-1-No	fixN.fa	fixN	1697	0	0.0000	0.0000	0
UKFS-1-1-No	fdxN.fa	fdxN	210	23	10.9524	0.6571	6
UKFS-1-1-No	nifA.fa	nifA	1753	0	0.0000	0.0000	0
UKFS-1-1-No	nodU.fa	nodU	1823	219	12.0132	57.4942	1904
UKFS-1-1-No	nolU.fa	nolU	645	112	17.3643	45.2295	756
UKFS-1-1-No	nifY.fa	nifY	663	0	0.0000	0.0000	0
UKFS-1-1-No	nodE.fa	nodE	1232	0	0.0000	0.0000	0
UKFS-1-1-No	noeE.fa	noeE	1260	0	0.0000	0.0000	0
UKFS-1-1-No	nodL.fa	nodL	612	60	9.8039	11.9575	211
UKFS-1-1-No	nolL.fa	nolL	1191	0	0.0000	0.0000	0
UKFS-1-1-No	nifQ.fa	nifQ	813	52	6.3961	8.7577	300
UKFS-1-1-No	fixU.fa	fixU	258	109	42.2481	483.3992	2343
UKFS-1-1-No	nodT.fa	nodT	1521	0	0.0000	0.0000	0
UKFS-1-1-No	nifX.fa	nifX	519	0	0.0000	0.0000	0
UKFS-1-1-No	nodD.fa	nodD	1011	165	16.3205	88.9189	2087
UKFS-1-1-No	nfeD.fa	nfeD	1454	84	5.7772	79.2105	1667
UKFS-1-1-No	nifH.fa	nifH	997	803	80.5416	1877.8335	6843
UKFS-1-1-No	rhcN.fa	rhcN	1360	0	0.0000	0.0000	0
UKFS-1-1-No	fixL.fa	fixL	2018	0	0.0000	0.0000	0
UKFS-1-1-No	nopP.fa	nopP	834	186	22.3022	0.5108	4
UKFS-1-1-No	nodS.fa	nodS	738	0	0.0000	0.0000	0
UKFS-1-1-No	nifW.fa	nifW	421	0	0.0000	0.0000	0
UKFS-1-1-No	nodC.fa	nodC	1409	402	28.5309	252.7360	3127
UKFS-1-1-No	rhcT.fa	rhcT	832	0	0.0000	0.0000	0
UKFS-1-1-No	fixC.fa	fixC	1318	0	0.0000	0.0000	0
UKFS-1-1-No	nodB.fa	nodB	714	21	2.9412	3.8739	138
UKFS-1-1-No	nolB.fa	nolB	597	0	0.0000	0.0000	0
UKFS-1-1-No	nodZ.fa	nodZ	993	287	28.9023	43.2437	487
UKFS-1-1-No	fixK.fa	fixK	812	0	0.0000	0.0000	0
UKFS-1-1-No	nodJ.fa	nodJ	921	262	28.4473	109.5581	1707
UKFS-1-1-No	nifN.fa	nifN	1367	117	8.5589	107.6928	2692
UKFS-1-1-No	fixB.fa	fixB	1143	0	0.0000	0.0000	0
UKFS-1-1-No	nodA.fa	nodA	699	90	12.8755	0.2690	3
UKFS-1-1-No	nifV.fa	nifV	1225	0	0.0000	0.0000	0
UKFS-1-1-No	nopM.fa	nopM	1746	0	0.0000	0.0000	0
UKFS-1-1-No	fixJ.fa	fixJ	768	0	0.0000	0.0000	0
UKFS-1-1-No	noeB.fa	noeB	1674	0	0.0000	0.0000	0
UKFS-1-1-No	nodI.fa	nodI	1095	502	45.8447	364.5845	2259
UKFS-1-1-No	nifM.fa	nifM	825	0	0.0000	0.0000	0
UKFS-1-1-No	Irr.fa	Irr	519	0	0.0000	0.0000	0
UKFS-1-1-No	rhcS.fa	rhcS	279	0	0.0000	0.0000	0
UKFS-1-1-No	fixQ.fa	fixQ	168	0	0.0000	0.0000	0
UKFS-1-1-No	fixA.fa	fixA	1051	0	0.0000	0.0000	0
UKFS-1-1-No	nopE.fa	nopE	1451	0	0.0000	0.0000	0
UKFS-1-1-No	noeJ.fa	noeJ	915	0	0.0000	0.0000	0
UKFS-1-1-No	nodQ.fa	nodQ	1922	0	0.0000	0.0000	0
UKFS-1-1-No	nifU.fa	nifU	540	0	0.0000	0.0000	0
UKFS-1-1-No	nopL.fa	nopL	1110	0	0.0000	0.0000	0
UKFS-1-1-No	nifE.fa	nifE	1714	820	47.8413	112.8746	2250
UKFS-1-1-No	nodX.fa	nodX	1121	0	0.0000	0.0000	0
UKFS-1-1-No	fdxB.fa	fdxB	361	26	7.2022	0.1440	2
UKFS-1-1-No	nolX.fa	nolX	1791	0	0.0000	0.0000	0
UKFS-1-1-No	noeA.fa	noeA	1431	0	0.0000	0.0000	0
UKFS-1-1-No	nodH.fa	nodH	802	0	0.0000	0.0000	0
UKFS-1-1-No	rhcR.fa	rhcR	669	0	0.0000	0.0000	0
UKFS-1-1-Rh	noeI.fa	noeI	756	0	0.0000	0.0000	0
UKFS-1-1-Rh	nodP.fa	nodP	906	84	9.2715	39.2781	430
UKFS-1-1-Rh	nifT.fa	nifT	216	0	0.0000	0.0000	0
UKFS-1-1-Rh	fixX.fa	fixX	297	0	0.0000	0.0000	0
UKFS-1-1-Rh	nifD.fa	nifD	1532	1204	78.5901	1881.3133	8010
UKFS-1-1-Rh	nolG.fa	nolG	3198	0	0.0000	0.0000	0
UKFS-1-1-Rh	rhcQ.fa	rhcQ	1195	0	0.0000	0.0000	0
UKFS-1-1-Rh	fixP.fa	fixP	876	0	0.0000	0.0000	0
UKFS-1-1-Rh	nifS.fa	nifS	1292	48	3.7152	1.0805	54
UKFS-1-1-Rh	nolF.fa	nolF	1110	0	0.0000	0.0000	0
UKFS-1-1-Rh	nifK.fa	nifK	1542	1172	76.0052	332.8936	5605
UKFS-1-1-Rh	fixO.fa	fixO	745	0	0.0000	0.0000	0
UKFS-1-1-Rh	nifB.fa	nifB	1527	639	41.8468	597.3608	5739
UKFS-1-1-Rh	rpoN.fa	rpoN	1533	0	0.0000	0.0000	0
UKFS-1-1-Rh	nifZ.fa	nifZ	759	118	15.5468	22.1765	398
UKFS-1-1-Rh	nodF.fa	nodF	333	0	0.0000	0.0000	0
UKFS-1-1-Rh	nifJ.fa	nifJ	3528	594	16.8367	18.2395	673
UKFS-1-1-Rh	fixN.fa	fixN	1697	0	0.0000	0.0000	0
UKFS-1-1-Rh	fdxN.fa	fdxN	210	23	10.9524	50.6000	462
UKFS-1-1-Rh	nifA.fa	nifA	1753	0	0.0000	0.0000	0
UKFS-1-1-Rh	nodU.fa	nodU	1823	41	2.2490	0.0675	3
UKFS-1-1-Rh	nolU.fa	nolU	645	0	0.0000	0.0000	0
UKFS-1-1-Rh	nifY.fa	nifY	663	0	0.0000	0.0000	0
UKFS-1-1-Rh	nodE.fa	nodE	1232	0	0.0000	0.0000	0
UKFS-1-1-Rh	noeE.fa	noeE	1260	0	0.0000	0.0000	0
UKFS-1-1-Rh	nodL.fa	nodL	612	73	11.9281	48.8546	743
UKFS-1-1-Rh	nolL.fa	nolL	1191	0	0.0000	0.0000	0
UKFS-1-1-Rh	nifQ.fa	nifQ	813	0	0.0000	0.0000	0
UKFS-1-1-Rh	fixU.fa	fixU	258	0	0.0000	0.0000	0
UKFS-1-1-Rh	nodT.fa	nodT	1521	0	0.0000	0.0000	0
UKFS-1-1-Rh	nifX.fa	nifX	519	0	0.0000	0.0000	0
UKFS-1-1-Rh	nodD.fa	nodD	1011	0	0.0000	0.0000	0
UKFS-1-1-Rh	nfeD.fa	nfeD	1454	65	4.4704	6.2270	141
UKFS-1-1-Rh	nifH.fa	nifH	997	834	83.6510	2305.2528	8009
UKFS-1-1-Rh	rhcN.fa	rhcN	1360	0	0.0000	0.0000	0
UKFS-1-1-Rh	fixL.fa	fixL	2018	0	0.0000	0.0000	0
UKFS-1-1-Rh	nopP.fa	nopP	834	116	13.9089	0.1391	1
UKFS-1-1-Rh	nodS.fa	nodS	738	178	24.1192	0.3455	2
UKFS-1-1-Rh	nifW.fa	nifW	421	0	0.0000	0.0000	0
UKFS-1-1-Rh	nodC.fa	nodC	1409	395	28.0341	0.7644	6
UKFS-1-1-Rh	rhcT.fa	rhcT	832	0	0.0000	0.0000	0
UKFS-1-1-Rh	fixC.fa	fixC	1318	0	0.0000	0.0000	0
UKFS-1-1-Rh	nodB.fa	nodB	714	0	0.0000	0.0000	0
UKFS-1-1-Rh	nolB.fa	nolB	597	0	0.0000	0.0000	0
UKFS-1-1-Rh	nodZ.fa	nodZ	993	0	0.0000	0.0000	0
UKFS-1-1-Rh	fixK.fa	fixK	812	0	0.0000	0.0000	0
UKFS-1-1-Rh	nodJ.fa	nodJ	921	69	7.4919	0.1325	2
UKFS-1-1-Rh	nifN.fa	nifN	1367	74	5.4133	0.0995	4
UKFS-1-1-Rh	fixB.fa	fixB	1143	0	0.0000	0.0000	0
UKFS-1-1-Rh	nodA.fa	nodA	699	0	0.0000	0.0000	0
UKFS-1-1-Rh	nifV.fa	nifV	1225	0	0.0000	0.0000	0
UKFS-1-1-Rh	nopM.fa	nopM	1746	0	0.0000	0.0000	0
UKFS-1-1-Rh	fixJ.fa	fixJ	768	0	0.0000	0.0000	0
UKFS-1-1-Rh	noeB.fa	noeB	1674	0	0.0000	0.0000	0
UKFS-1-1-Rh	nodI.fa	nodI	1095	455	41.5525	18.8995	324
UKFS-1-1-Rh	nifM.fa	nifM	825	0	0.0000	0.0000	0
UKFS-1-1-Rh	Irr.fa	Irr	519	43	8.2852	0.3314	4
UKFS-1-1-Rh	rhcS.fa	rhcS	279	0	0.0000	0.0000	0
UKFS-1-1-Rh	fixQ.fa	fixQ	168	0	0.0000	0.0000	0
UKFS-1-1-Rh	fixA.fa	fixA	1051	0	0.0000	0.0000	0
UKFS-1-1-Rh	nopE.fa	nopE	1451	0	0.0000	0.0000	0
UKFS-1-1-Rh	noeJ.fa	noeJ	915	0	0.0000	0.0000	0
UKFS-1-1-Rh	nodQ.fa	nodQ	1922	20	1.0406	0.0208	2
UKFS-1-1-Rh	nifU.fa	nifU	540	0	0.0000	0.0000	0
UKFS-1-1-Rh	nopL.fa	nopL	1110	0	0.0000	0.0000	0
UKFS-1-1-Rh	nifE.fa	nifE	1714	772	45.0408	288.5093	4357
UKFS-1-1-Rh	nodX.fa	nodX	1121	0	0.0000	0.0000	0
UKFS-1-1-Rh	fdxB.fa	fdxB	361	47	13.0194	9.6343	74
UKFS-1-1-Rh	nolX.fa	nolX	1791	0	0.0000	0.0000	0
UKFS-1-1-Rh	noeA.fa	noeA	1431	0	0.0000	0.0000	0
UKFS-1-1-Rh	nodH.fa	nodH	802	0	0.0000	0.0000	0
UKFS-1-1-Rh	rhcR.fa	rhcR	669	0	0.0000	0.0000	0
UKFS-1-1-Ro	noeI.fa	noeI	756	0	0.0000	0.0000	0
UKFS-1-1-Ro	nodP.fa	nodP	906	84	9.2715	0.0927	1
UKFS-1-1-Ro	nifT.fa	nifT	216	0	0.0000	0.0000	0
UKFS-1-1-Ro	fixX.fa	fixX	297	0	0.0000	0.0000	0
UKFS-1-1-Ro	nifD.fa	nifD	1532	869	56.7232	5.8309	34
UKFS-1-1-Ro	nolG.fa	nolG	3198	19	0.5941	0.1426	24
UKFS-1-1-Ro	rhcQ.fa	rhcQ	1195	0	0.0000	0.0000	0
UKFS-1-1-Ro	fixP.fa	fixP	876	0	0.0000	0.0000	0
UKFS-1-1-Ro	nifS.fa	nifS	1292	0	0.0000	0.0000	0
UKFS-1-1-Ro	nolF.fa	nolF	1110	0	0.0000	0.0000	0
UKFS-1-1-Ro	nifK.fa	nifK	1542	167	10.8301	0.5687	13
UKFS-1-1-Ro	fixO.fa	fixO	745	0	0.0000	0.0000	0
UKFS-1-1-Ro	nifB.fa	nifB	1527	238	15.5861	5.0196	63
UKFS-1-1-Ro	rpoN.fa	rpoN	1533	0	0.0000	0.0000	0
UKFS-1-1-Ro	nifZ.fa	nifZ	759	0	0.0000	0.0000	0
UKFS-1-1-Ro	nodF.fa	nodF	333	0	0.0000	0.0000	0
UKFS-1-1-Ro	nifJ.fa	nifJ	3528	257	7.2846	0.6559	16
UKFS-1-1-Ro	fixN.fa	fixN	1697	0	0.0000	0.0000	0
UKFS-1-1-Ro	fdxN.fa	fdxN	210	0	0.0000	0.0000	0
UKFS-1-1-Ro	nifA.fa	nifA	1753	0	0.0000	0.0000	0
UKFS-1-1-Ro	nodU.fa	nodU	1823	78	4.2787	0.0664	2
UKFS-1-1-Ro	nolU.fa	nolU	645	0	0.0000	0.0000	0
UKFS-1-1-Ro	nifY.fa	nifY	663	0	0.0000	0.0000	0
UKFS-1-1-Ro	nodE.fa	nodE	1232	0	0.0000	0.0000	0
UKFS-1-1-Ro	noeE.fa	noeE	1260	0	0.0000	0.0000	0
UKFS-1-1-Ro	nodL.fa	nodL	612	46	7.5163	1.5359	28
UKFS-1-1-Ro	nolL.fa	nolL	1191	0	0.0000	0.0000	0
UKFS-1-1-Ro	nifQ.fa	nifQ	813	0	0.0000	0.0000	0
UKFS-1-1-Ro	fixU.fa	fixU	258	38	14.7287	0.1473	1
UKFS-1-1-Ro	nodT.fa	nodT	1521	0	0.0000	0.0000	0
UKFS-1-1-Ro	nifX.fa	nifX	519	0	0.0000	0.0000	0
UKFS-1-1-Ro	nodD.fa	nodD	1011	23	2.2750	0.0455	2
UKFS-1-1-Ro	nfeD.fa	nfeD	1454	34	2.3384	0.2084	10
UKFS-1-1-Ro	nifH.fa	nifH	997	691	69.3079	16.8385	67
UKFS-1-1-Ro	rhcN.fa	rhcN	1360	0	0.0000	0.0000	0
UKFS-1-1-Ro	fixL.fa	fixL	2018	0	0.0000	0.0000	0
UKFS-1-1-Ro	nopP.fa	nopP	834	265	31.7746	1.7674	20
UKFS-1-1-Ro	nodS.fa	nodS	738	0	0.0000	0.0000	0
UKFS-1-1-Ro	nifW.fa	nifW	421	0	0.0000	0.0000	0
UKFS-1-1-Ro	nodC.fa	nodC	1409	276	19.5884	0.7587	11
UKFS-1-1-Ro	rhcT.fa	rhcT	832	0	0.0000	0.0000	0
UKFS-1-1-Ro	fixC.fa	fixC	1318	0	0.0000	0.0000	0
UKFS-1-1-Ro	nodB.fa	nodB	714	0	0.0000	0.0000	0
UKFS-1-1-Ro	nolB.fa	nolB	597	0	0.0000	0.0000	0
UKFS-1-1-Ro	nodZ.fa	nodZ	993	200	20.1410	0.2306	2
UKFS-1-1-Ro	fixK.fa	fixK	812	0	0.0000	0.0000	0
UKFS-1-1-Ro	nodJ.fa	nodJ	921	128	13.8979	0.3974	6
UKFS-1-1-Ro	nifN.fa	nifN	1367	0	0.0000	0.0000	0
UKFS-1-1-Ro	fixB.fa	fixB	1143	0	0.0000	0.0000	0
UKFS-1-1-Ro	nodA.fa	nodA	699	0	0.0000	0.0000	0
UKFS-1-1-Ro	nifV.fa	nifV	1225	0	0.0000	0.0000	0
UKFS-1-1-Ro	nopM.fa	nopM	1746	0	0.0000	0.0000	0
UKFS-1-1-Ro	fixJ.fa	fixJ	768	0	0.0000	0.0000	0
UKFS-1-1-Ro	noeB.fa	noeB	1674	0	0.0000	0.0000	0
UKFS-1-1-Ro	nodI.fa	nodI	1095	260	23.7443	1.7790	23
UKFS-1-1-Ro	nifM.fa	nifM	825	0	0.0000	0.0000	0
UKFS-1-1-Ro	Irr.fa	Irr	519	0	0.0000	0.0000	0
UKFS-1-1-Ro	rhcS.fa	rhcS	279	0	0.0000	0.0000	0
UKFS-1-1-Ro	fixQ.fa	fixQ	168	0	0.0000	0.0000	0
UKFS-1-1-Ro	fixA.fa	fixA	1051	0	0.0000	0.0000	0
UKFS-1-1-Ro	nopE.fa	nopE	1451	0	0.0000	0.0000	0
UKFS-1-1-Ro	noeJ.fa	noeJ	915	0	0.0000	0.0000	0
UKFS-1-1-Ro	nodQ.fa	nodQ	1922	0	0.0000	0.0000	0
UKFS-1-1-Ro	nifU.fa	nifU	540	0	0.0000	0.0000	0
UKFS-1-1-Ro	nopL.fa	nopL	1110	0	0.0000	0.0000	0
UKFS-1-1-Ro	nifE.fa	nifE	1714	276	16.1027	0.6844	10
UKFS-1-1-Ro	nodX.fa	nodX	1121	0	0.0000	0.0000	0
UKFS-1-1-Ro	fdxB.fa	fdxB	361	47	13.0194	0.2604	2
UKFS-1-1-Ro	nolX.fa	nolX	1791	0	0.0000	0.0000	0
UKFS-1-1-Ro	noeA.fa	noeA	1431	0	0.0000	0.0000	0
UKFS-1-1-Ro	nodH.fa	nodH	802	0	0.0000	0.0000	0
UKFS-1-1-Ro	rhcR.fa	rhcR	669	0	0.0000	0.0000	0
UKFS-3-2-No	noeI.fa	noeI	756	0	0.0000	0.0000	0
UKFS-3-2-No	nodP.fa	nodP	906	84	9.2715	31.4669	358
UKFS-3-2-No	nifT.fa	nifT	216	0	0.0000	0.0000	0
UKFS-3-2-No	fixX.fa	fixX	297	0	0.0000	0.0000	0
UKFS-3-2-No	nifD.fa	nifD	1532	1271	82.9634	4555.0183	8038
UKFS-3-2-No	nolG.fa	nolG	3198	38	1.1882	2.5428	216
UKFS-3-2-No	rhcQ.fa	rhcQ	1195	0	0.0000	0.0000	0
UKFS-3-2-No	fixP.fa	fixP	876	0	0.0000	0.0000	0
UKFS-3-2-No	nifS.fa	nifS	1292	25	1.9350	31.6563	1636
UKFS-3-2-No	nolF.fa	nolF	1110	20	1.8018	4.5928	264
UKFS-3-2-No	nifK.fa	nifK	1542	982	63.6835	1470.9857	8024
UKFS-3-2-No	fixO.fa	fixO	745	0	0.0000	0.0000	0
UKFS-3-2-No	nifB.fa	nifB	1527	692	45.3176	1387.2881	8034
UKFS-3-2-No	rpoN.fa	rpoN	1533	0	0.0000	0.0000	0
UKFS-3-2-No	nifZ.fa	nifZ	759	110	14.4928	0.2398	3
UKFS-3-2-No	nodF.fa	nodF	333	0	0.0000	0.0000	0
UKFS-3-2-No	nifJ.fa	nifJ	3528	2307	65.3912	30.6307	909
UKFS-3-2-No	fixN.fa	fixN	1697	0	0.0000	0.0000	0
UKFS-3-2-No	fdxN.fa	fdxN	210	23	10.9524	62.4095	570
UKFS-3-2-No	nifA.fa	nifA	1753	113	6.4461	0.7325	19
UKFS-3-2-No	nodU.fa	nodU	1823	53	2.9073	0.0428	2
UKFS-3-2-No	nolU.fa	nolU	645	0	0.0000	0.0000	0
UKFS-3-2-No	nifY.fa	nifY	663	0	0.0000	0.0000	0
UKFS-3-2-No	nodE.fa	nodE	1232	0	0.0000	0.0000	0
UKFS-3-2-No	noeE.fa	noeE	1260	0	0.0000	0.0000	0
UKFS-3-2-No	nodL.fa	nodL	612	0	0.0000	0.0000	0
UKFS-3-2-No	nolL.fa	nolL	1191	0	0.0000	0.0000	0
UKFS-3-2-No	nifQ.fa	nifQ	813	0	0.0000	0.0000	0
UKFS-3-2-No	fixU.fa	fixU	258	0	0.0000	0.0000	0
UKFS-3-2-No	nodT.fa	nodT	1521	0	0.0000	0.0000	0
UKFS-3-2-No	nifX.fa	nifX	519	0	0.0000	0.0000	0
UKFS-3-2-No	nodD.fa	nodD	1011	0	0.0000	0.0000	0
UKFS-3-2-No	nfeD.fa	nfeD	1454	63	4.3329	56.4684	1383
UKFS-3-2-No	nifH.fa	nifH	997	749	75.1254	4617.2187	8049
UKFS-3-2-No	rhcN.fa	rhcN	1360	0	0.0000	0.0000	0
UKFS-3-2-No	fixL.fa	fixL	2018	0	0.0000	0.0000	0
UKFS-3-2-No	nopP.fa	nopP	834	147	17.6259	0.1763	1
UKFS-3-2-No	nodS.fa	nodS	738	0	0.0000	0.0000	0
UKFS-3-2-No	nifW.fa	nifW	421	0	0.0000	0.0000	0
