tip_label	sample_root_id	source_file	source_file_name	tree_set	gene	closest_taxon	closest_genus	best_reference_id	best_reference_taxon	percent_identity	alignment_length	query_coverage_percent	evalue	bitscore	best_reference_genus	tree_set_label	closest_genus_report	closest_blast_genus	sample_id.x	sample_id.y	domain	species	date_finalized	qubit_average	total_dna	nebnext_protocol	isotope_reference_name	sample_preservation	type	family	site	genus	tribe	plot_simple	county	state	native	lat	long	date_field_collection	sample_type	host_genus	host_tribe	native_status	clean_sample_id_from_blast
TOOL-1-Ro|nodL|consensus50|pass_single_dominant	TOOL-1-Ro	/Users/rosa/Desktop/ALLWork/Madison/Project/ryan-nitfix/intbio-nitfix-git/symbiosis_sorted_all_sample_consensus_sequences_50percent/result/gene_trees_full/nodL/05_blast_taxon_annotation/nodL_iupac_best_reference_hit_with_taxon.tsv	nodL_iupac_best_reference_hit_with_taxon.tsv	iupac	nodL	Sinorhizobium_meliloti_Rm41	Sinorhizobium	nodL|Sinorhizobium_meliloti_Rm41|CCM70491.1	Sinorhizobium_meliloti_Rm41	99.457	552	90.1961	0	1005	Sinorhizobium	Mixed-IUPAC	Sinorhizobium	Sinorhizobium	TOOL-1-Ro|nodL|consensus50|pass_single_dominant	TOOL-1-Ro	D18	Dryas integrifolia	4/24/25	0.6625	31.8	Quarter	TOOL-1	ethanol	root	Rosaceae	TOOL	Dryas	actinorhizal	TOOL_041	North Slope Borough	Alaska	yes	NA	NA	20240704	root	Dryas	actinorhizal	yes	NA
SCBI-2-1-No|nodL|consensus50|pass_single_dominant	SCBI-2-1-No	/Users/rosa/Desktop/ALLWork/Madison/Project/ryan-nitfix/intbio-nitfix-git/symbiosis_sorted_all_sample_consensus_sequences_50percent/result/gene_trees_full/nodL/05_blast_taxon_annotation/nodL_iupac_best_reference_hit_with_taxon.tsv	nodL_iupac_best_reference_hit_with_taxon.tsv	iupac	nodL	Sinorhizobium_meliloti_Rm41	Sinorhizobium	nodL|Sinorhizobium_meliloti_Rm41|CCM70491.1	Sinorhizobium_meliloti_Rm41	99.457	552	90.1961	0	1007	Sinorhizobium	Mixed-IUPAC	Sinorhizobium	Sinorhizobium	SCBI-2-1-No|nodL|consensus50|pass_single_dominant	SCBI-2-1-No	D02	Lespedeza cuneata	4/23/25	0	0	Quarter	SCBI-2	ethanol	nodule	Fabaceae	SCBI	Lespedeza	Desmodieae	SCBI-006	Warren	VA	no	38.897638	-78.152008	NA	nodule	Lespedeza	Desmodieae	no	NA
CPER-3-1-Rh|nodL|consensus50|pass_single_dominant	CPER-3-1-Rh	/Users/rosa/Desktop/ALLWork/Madison/Project/ryan-nitfix/intbio-nitfix-git/symbiosis_sorted_all_sample_consensus_sequences_50percent/result/gene_trees_full/nodL/05_blast_taxon_annotation/nodL_iupac_best_reference_hit_with_taxon.tsv	nodL_iupac_best_reference_hit_with_taxon.tsv	iupac	nodL	Sinorhizobium_meliloti_Rm41	Sinorhizobium	nodL|Sinorhizobium_meliloti_Rm41|CCM70491.1	Sinorhizobium_meliloti_Rm41	99.094	552	90.1961	0	1002	Sinorhizobium	Mixed-IUPAC	Sinorhizobium	Sinorhizobium	CPER-3-1-Rh|nodL|consensus50|pass_single_dominant	CPER-3-1-Rh	D10	Melilotus officinalis	5/23/25	0.093	4.464	Quarter	CPER-3	dry	rhizosphere	Fabaceae	CPER	Melilotus	Trifolieae	CPER_005	Weld	CO	no	NA	NA	6/17/24	rhizosphere	Melilotus	Trifolieae	no	NA
BLAN-4-1-Ro|nodL|consensus50|pass_single_dominant	BLAN-4-1-Ro	/Users/rosa/Desktop/ALLWork/Madison/Project/ryan-nitfix/intbio-nitfix-git/symbiosis_sorted_all_sample_consensus_sequences_50percent/result/gene_trees_full/nodL/05_blast_taxon_annotation/nodL_iupac_best_reference_hit_with_taxon.tsv	nodL_iupac_best_reference_hit_with_taxon.tsv	iupac	nodL	Sinorhizobium_meliloti_Rm41	Sinorhizobium	nodL|Sinorhizobium_meliloti_Rm41|CCM70491.1	Sinorhizobium_meliloti_Rm41	99.819	552	90.1961	0	1014	Sinorhizobium	Mixed-IUPAC	Sinorhizobium	Sinorhizobium	BLAN-4-1-Ro|nodL|consensus50|pass_single_dominant	BLAN-4-1-Ro	D02	Elaeagnus umbellata	4/23/25	0	0	Quarter	BLAN-4	ethanol	root	Elaeagnaceae	BLAN	Elaeagnus	actinorhizal	BLAN_020	Clarke	VA	no	39.100987	-77.980772	8/13/24	root	Elaeagnus	actinorhizal	no	NA
CLBJ-12-2-No|nodL|consensus50|pass_single_dominant	CLBJ-12-2-No	/Users/rosa/Desktop/ALLWork/Madison/Project/ryan-nitfix/intbio-nitfix-git/symbiosis_sorted_all_sample_consensus_sequences_50percent/result/gene_trees_full/nodL/05_blast_taxon_annotation/nodL_iupac_best_reference_hit_with_taxon.tsv	nodL_iupac_best_reference_hit_with_taxon.tsv	iupac	nodL	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	nodL|Sinorhizobium_meliloti_(Rhizobium_meliloti)|AAC44090.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	100	552	90.1961	0	1020	Sinorhizobium	Mixed-IUPAC	Sinorhizobium	Sinorhizobium	CLBJ-12-2-No|nodL|consensus50|pass_single_dominant	CLBJ-12-2-No	D11	Astragalus sp	6/19/24	0	0	Quarter	CLBJ-12	dry	nodule	Fabaceae	CLBJ	Astragalus	Galegeae	CLBJ_002_T	Wise	TX	yes	33.40398	-97.57114	5/8/24	nodule	Astragalus	Galegeae	yes	NA
OAES-5-Ro|nodL|consensus50|pass_single_dominant	OAES-5-Ro	/Users/rosa/Desktop/ALLWork/Madison/Project/ryan-nitfix/intbio-nitfix-git/symbiosis_sorted_all_sample_consensus_sequences_50percent/result/gene_trees_full/nodL/05_blast_taxon_annotation/nodL_iupac_best_reference_hit_with_taxon.tsv	nodL_iupac_best_reference_hit_with_taxon.tsv	iupac	nodL	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	nodL|Sinorhizobium_meliloti_(Rhizobium_meliloti)|AAC44090.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	100	552	90.1961	0	1020	Sinorhizobium	Mixed-IUPAC	Sinorhizobium	Sinorhizobium	OAES-5-Ro|nodL|consensus50|pass_single_dominant	OAES-5-Ro	D11	Dalea aurea	6/25/24	1.125	54	Quarter	OAES-5	ethanol	root	Fabaceae	OAES	Dalea	Amorpheae	OAES_043_T	Washita	OK	yes	35.40511	-99.05857	4/2/24	root	Dalea	Amorpheae	yes	NA
DSNY-5-1-Rh|nodL|consensus50|pass_single_dominant	DSNY-5-1-Rh	/Users/rosa/Desktop/ALLWork/Madison/Project/ryan-nitfix/intbio-nitfix-git/symbiosis_sorted_all_sample_consensus_sequences_50percent/result/gene_trees_full/nodL/05_blast_taxon_annotation/nodL_iupac_best_reference_hit_with_taxon.tsv	nodL_iupac_best_reference_hit_with_taxon.tsv	iupac	nodL	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	nodL|Sinorhizobium_meliloti_(Rhizobium_meliloti)|AAC44090.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	97.645	552	90.1961	0	968	Sinorhizobium	Mixed-IUPAC	Sinorhizobium	Sinorhizobium	DSNY-5-1-Rh|nodL|consensus50|pass_single_dominant	DSNY-5-1-Rh	D03	Crotalaria maritima	8/14/24	0.066	3.168	Quarter	DSNY-CRMA-5	dry	rhizosphere	Fabaceae	DSNY	Crotalaria	Crotalarieae	DSNY_006	Osceola	Florida	yes	28.09298025 N, -81.39932663 W. WGS84.	NA	20240312	rhizosphere	Crotalaria	Crotalarieae	yes	NA
JERC-DEST-32-1-No|nodL|consensus50|pass_single_dominant	JERC-DEST-32-1-No	/Users/rosa/Desktop/ALLWork/Madison/Project/ryan-nitfix/intbio-nitfix-git/symbiosis_sorted_all_sample_consensus_sequences_50percent/result/gene_trees_full/nodL/05_blast_taxon_annotation/nodL_iupac_best_reference_hit_with_taxon.tsv	nodL_iupac_best_reference_hit_with_taxon.tsv	iupac	nodL	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	nodL|Sinorhizobium_meliloti_(Rhizobium_meliloti)|AAC44090.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	99.819	552	90.1961	0	1016	Sinorhizobium	Mixed-IUPAC	Sinorhizobium	Sinorhizobium	JERC-DEST-32-1-No|nodL|consensus50|pass_single_dominant	JERC-DEST-32-1-No	D03	Desmodium cf. strictum	12/4/24	4.455	213.84	Quarter	JERC-32	dry	nodule	Fabaceae	JERC	Desmodium	Desmodieae	JERC_007	Baker County	Georgia	yes	NA	NA	20240603	nodule	Desmodium	Desmodieae	yes	NA
JERC-11-1-No|nodL|consensus50|pass_single_dominant	JERC-11-1-No	/Users/rosa/Desktop/ALLWork/Madison/Project/ryan-nitfix/intbio-nitfix-git/symbiosis_sorted_all_sample_consensus_sequences_50percent/result/gene_trees_full/nodL/05_blast_taxon_annotation/nodL_iupac_best_reference_hit_with_taxon.tsv	nodL_iupac_best_reference_hit_with_taxon.tsv	iupac	nodL	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	nodL|Sinorhizobium_meliloti_(Rhizobium_meliloti)|AAC44090.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	99.457	552	90.1961	0	1009	Sinorhizobium	Mixed-IUPAC	Sinorhizobium	Sinorhizobium	JERC-11-1-No|nodL|consensus50|pass_single_dominant	JERC-11-1-No	D03	Ceanothus microphyllus	7/15/24	0.0995	4.776	Quarter	JERC-CEMI-11	dry	nodule	Rhamnaceae	JERC	Ceanothus	actinorhizal	JERC_049	Baker County	Georgia	yes	NA	NA	20240327	nodule	Ceanothus	actinorhizal	yes	NA
JERC-RHRE-55-1-Rh|nodL|consensus50|pass_single_dominant	JERC-RHRE-55-1-Rh	/Users/rosa/Desktop/ALLWork/Madison/Project/ryan-nitfix/intbio-nitfix-git/symbiosis_sorted_all_sample_consensus_sequences_50percent/result/gene_trees_full/nodL/05_blast_taxon_annotation/nodL_iupac_best_reference_hit_with_taxon.tsv	nodL_iupac_best_reference_hit_with_taxon.tsv	iupac	nodL	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	nodL|Sinorhizobium_meliloti_(Rhizobium_meliloti)|AAC44090.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	97.464	552	90.1961	0	963	Sinorhizobium	Mixed-IUPAC	Sinorhizobium	Sinorhizobium	JERC-RHRE-55-1-Rh|nodL|consensus50|pass_single_dominant	JERC-RHRE-55-1-Rh	D03	Rhynchosia reniformis	12/4/24	0	0	Quarter	JERC-55	dry	rhizosphere	Fabaceae	JERC	Rhynchosia	Phaseoleae	JERC_050	Baker County	Georgia	yes	NA	NA	20240618	rhizosphere	Rhynchosia	Phaseoleae	yes	NA
KONZ-6-1-Ro|nodL|consensus50|pass_single_dominant	KONZ-6-1-Ro	/Users/rosa/Desktop/ALLWork/Madison/Project/ryan-nitfix/intbio-nitfix-git/symbiosis_sorted_all_sample_consensus_sequences_50percent/result/gene_trees_full/nodL/05_blast_taxon_annotation/nodL_iupac_best_reference_hit_with_taxon.tsv	nodL_iupac_best_reference_hit_with_taxon.tsv	iupac	nodL	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	nodL|Sinorhizobium_meliloti_(Rhizobium_meliloti)|AAC44090.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	94.203	552	90.1961	0	891	Sinorhizobium	Mixed-IUPAC	Sinorhizobium	Sinorhizobium	KONZ-6-1-Ro|nodL|consensus50|pass_single_dominant	KONZ-6-1-Ro	D06	Dalea purpurea	9/18/24	0	0	Quarter	KONZ-6	dry	root	Fabaceae	KONZ	Dalea	Amorpheae	KONZ_042	Riley	KS	yes	39.09968	-96.56423	20240710	root	Dalea	Amorpheae	yes	NA
SRER-18-1-No|nodL|consensus50|pass_mixed_possible_multitemplate	SRER-18-1-No	/Users/rosa/Desktop/ALLWork/Madison/Project/ryan-nitfix/intbio-nitfix-git/symbiosis_sorted_all_sample_consensus_sequences_50percent/result/gene_trees_full/nodL/05_blast_taxon_annotation/nodL_iupac_best_reference_hit_with_taxon.tsv	nodL_iupac_best_reference_hit_with_taxon.tsv	iupac	nodL	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	nodL|Sinorhizobium_meliloti_(Rhizobium_meliloti)|AAC44090.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	94.565	552	90.1961	0	907	Sinorhizobium	Mixed-IUPAC	Sinorhizobium	Sinorhizobium	SRER-18-1-No|nodL|consensus50|pass_mixed_possible_multitemplate	SRER-18-1-No	D14	Lupinus concinnus	8/19/24	0	0	Quarter	SRER-18	dry	nodule	Fabaceae	SRER	Lupinus	Genisteae	SRER_003	Pima	Arizona	yes	31.84075	-110.91726	4/11/24	nodule	Lupinus	Genisteae	yes	NA
OAES-8-2-Ro|nodL|consensus50|pass_single_dominant	OAES-8-2-Ro	/Users/rosa/Desktop/ALLWork/Madison/Project/ryan-nitfix/intbio-nitfix-git/symbiosis_sorted_all_sample_consensus_sequences_50percent/result/gene_trees_full/nodL/05_blast_taxon_annotation/nodL_iupac_best_reference_hit_with_taxon.tsv	nodL_iupac_best_reference_hit_with_taxon.tsv	iupac	nodL	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	nodL|Sinorhizobium_meliloti_(Rhizobium_meliloti)|AAC44090.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	94.364	550	89.8693	0	902	Sinorhizobium	Mixed-IUPAC	Sinorhizobium	Sinorhizobium	OAES-8-2-Ro|nodL|consensus50|pass_single_dominant	OAES-8-2-Ro	D11	Astragalus plattensis	6/25/24	0.6885	33.048	Quarter	OAES-8	ethanol	root	Fabaceae	OAES	Astragalus	Galegeae	OAES_044_T	Washita	OK	yes	35.40431	-99.05922	4/2/24	root	Astragalus	Galegeae	yes	NA
OAES-2-1-Ro|nodL|consensus50|pass_single_dominant	OAES-2-1-Ro	/Users/rosa/Desktop/ALLWork/Madison/Project/ryan-nitfix/intbio-nitfix-git/symbiosis_sorted_all_sample_consensus_sequences_50percent/result/gene_trees_full/nodL/05_blast_taxon_annotation/nodL_iupac_best_reference_hit_with_taxon.tsv	nodL_iupac_best_reference_hit_with_taxon.tsv	iupac	nodL	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	nodL|Sinorhizobium_meliloti_(Rhizobium_meliloti)|AAC44090.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	100	552	90.1961	0	1020	Sinorhizobium	Mixed-IUPAC	Sinorhizobium	Sinorhizobium	OAES-2-1-Ro|nodL|consensus50|pass_single_dominant	OAES-2-1-Ro	D11	Medicago minima	6/25/24	0.1695	8.136	Quarter	OAES-2	ethanol	root	Fabaceae	OAES	Medicago	Trifolieae	OAES_055_T	Washita	OK	no	35.41368	-99.05573	3/27/24	root	Medicago	Trifolieae	no	NA
OAES-2-1-No|nodL|consensus50|pass_single_dominant	OAES-2-1-No	/Users/rosa/Desktop/ALLWork/Madison/Project/ryan-nitfix/intbio-nitfix-git/symbiosis_sorted_all_sample_consensus_sequences_50percent/result/gene_trees_full/nodL/05_blast_taxon_annotation/nodL_iupac_best_reference_hit_with_taxon.tsv	nodL_iupac_best_reference_hit_with_taxon.tsv	iupac	nodL	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	nodL|Sinorhizobium_meliloti_(Rhizobium_meliloti)|AAC44090.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	100	552	90.1961	0	1020	Sinorhizobium	Mixed-IUPAC	Sinorhizobium	Sinorhizobium	OAES-2-1-No|nodL|consensus50|pass_single_dominant	OAES-2-1-No	D11	Medicago minima	6/25/24	2.38	114.24	Quarter	OAES-2	ethanol	nodule	Fabaceae	OAES	Medicago	Trifolieae	OAES_055_T	Washita	OK	no	35.41368	-99.05573	3/27/24	nodule	Medicago	Trifolieae	no	NA
CPER-4-Rh|nodL|consensus50|pass_single_dominant	CPER-4-Rh	/Users/rosa/Desktop/ALLWork/Madison/Project/ryan-nitfix/intbio-nitfix-git/symbiosis_sorted_all_sample_consensus_sequences_50percent/result/gene_trees_full/nodL/05_blast_taxon_annotation/nodL_iupac_best_reference_hit_with_taxon.tsv	nodL_iupac_best_reference_hit_with_taxon.tsv	iupac	nodL	Sinorhizobium_meliloti_Rm41	Sinorhizobium	nodL|Sinorhizobium_meliloti_Rm41|CCM70491.1	Sinorhizobium_meliloti_Rm41	98.913	552	90.1961	0	998	Sinorhizobium	Mixed-IUPAC	Sinorhizobium	Sinorhizobium	CPER-4-Rh|nodL|consensus50|pass_single_dominant	CPER-4-Rh	D10	Melilotus officinalis	5/23/25	0.165	7.92	Quarter	CPER-4	dry	rhizosphere	Fabaceae	CPER	Melilotus	Trifolieae	CPER_027	Weld	CO	no	NA	NA	6/24/24	rhizosphere	Melilotus	Trifolieae	no	NA
OAES-36-2-No|nodL|consensus50|pass_single_dominant	OAES-36-2-No	/Users/rosa/Desktop/ALLWork/Madison/Project/ryan-nitfix/intbio-nitfix-git/symbiosis_sorted_all_sample_consensus_sequences_50percent/result/gene_trees_full/nodL/05_blast_taxon_annotation/nodL_iupac_best_reference_hit_with_taxon.tsv	nodL_iupac_best_reference_hit_with_taxon.tsv	iupac	nodL	Sinorhizobium_meliloti_Rm41	Sinorhizobium	nodL|Sinorhizobium_meliloti_Rm41|CCM70491.1	Sinorhizobium_meliloti_Rm41	100	552	90.1961	0	1020	Sinorhizobium	Mixed-IUPAC	Sinorhizobium	Sinorhizobium	OAES-36-2-No|nodL|consensus50|pass_single_dominant	OAES-36-2-No	D11	Melilotus officinalis	5/14/25	0	0	Quarter	OAES-36	ethanol	nodule	Fabaceae	OAES	Melilotus	Trifolieae	OAES_011_R	Washita	OK	no	35.40049	-99.06592	8/21/24	nodule	Melilotus	Trifolieae	no	NA
JERC-135-3-No|nodL|consensus50|pass_single_dominant	JERC-135-3-No	/Users/rosa/Desktop/ALLWork/Madison/Project/ryan-nitfix/intbio-nitfix-git/symbiosis_sorted_all_sample_consensus_sequences_50percent/result/gene_trees_full/nodL/05_blast_taxon_annotation/nodL_iupac_best_reference_hit_with_taxon.tsv	nodL_iupac_best_reference_hit_with_taxon.tsv	iupac	nodL	Sinorhizobium_meliloti_Rm41	Sinorhizobium	nodL|Sinorhizobium_meliloti_Rm41|CCM70491.1	Sinorhizobium_meliloti_Rm41	99.094	552	90.1961	0	994	Sinorhizobium	Mixed-IUPAC	Sinorhizobium	Sinorhizobium	JERC-135-3-No|nodL|consensus50|pass_single_dominant	JERC-135-3-No	D03	Stylosanthes biflora	4/8/25	0.118	5.664	Quarter	JERC-135	dry	nodule	Fabaceae	JERC	Stylosanthes	Dalbergieae	JERC_048	Baker County	Georgia	yes	NA	NA	20240807	nodule	Stylosanthes	Dalbergieae	yes	NA
SCBI-12-1-No|nodL|consensus50|pass_single_dominant	SCBI-12-1-No	/Users/rosa/Desktop/ALLWork/Madison/Project/ryan-nitfix/intbio-nitfix-git/symbiosis_sorted_all_sample_consensus_sequences_50percent/result/gene_trees_full/nodL/05_blast_taxon_annotation/nodL_iupac_best_reference_hit_with_taxon.tsv	nodL_iupac_best_reference_hit_with_taxon.tsv	iupac	nodL	Sinorhizobium_meliloti_Rm41	Sinorhizobium	nodL|Sinorhizobium_meliloti_Rm41|CCM70491.1	Sinorhizobium_meliloti_Rm41	99.433	529	86.4379	0	965	Sinorhizobium	Mixed-IUPAC	Sinorhizobium	Sinorhizobium	SCBI-12-1-No|nodL|consensus50|pass_single_dominant	SCBI-12-1-No	D02	Amphicarpaea bracteata	4/24/25	0.4335	20.808	Quarter	SCBI-12	ethanol	nodule	Fabaceae	SCBI	Amphicarpaea	Phaseoleae	SCBI-011	Warren	VA	yes	38.878901	-78.139749	7/10/24	nodule	Amphicarpaea	Phaseoleae	yes	NA
SCBI-4-1-Rh|nodL|consensus50|pass_single_dominant	SCBI-4-1-Rh	/Users/rosa/Desktop/ALLWork/Madison/Project/ryan-nitfix/intbio-nitfix-git/symbiosis_sorted_all_sample_consensus_sequences_50percent/result/gene_trees_full/nodL/05_blast_taxon_annotation/nodL_iupac_best_reference_hit_with_taxon.tsv	nodL_iupac_best_reference_hit_with_taxon.tsv	iupac	nodL	Sinorhizobium_meliloti_Rm41	Sinorhizobium	nodL|Sinorhizobium_meliloti_Rm41|CCM70491.1	Sinorhizobium_meliloti_Rm41	99.817	545	89.0523	0	1002	Sinorhizobium	Mixed-IUPAC	Sinorhizobium	Sinorhizobium	SCBI-4-1-Rh|nodL|consensus50|pass_single_dominant	SCBI-4-1-Rh	D02	Amphicarpaea bracteata	4/23/25	0	0	Quarter	SCBI-4	ethanol	rhizosphere	Fabaceae	SCBI	Amphicarpaea	Phaseoleae	SCBI-047	Warren	VA	yes	38.894252	-78.137193	6/26/24	rhizosphere	Amphicarpaea	Phaseoleae	yes	NA
BLAN-2-1-Ro|nodL|consensus50|pass_single_dominant	BLAN-2-1-Ro	/Users/rosa/Desktop/ALLWork/Madison/Project/ryan-nitfix/intbio-nitfix-git/symbiosis_sorted_all_sample_consensus_sequences_50percent/result/gene_trees_full/nodL/05_blast_taxon_annotation/nodL_iupac_best_reference_hit_with_taxon.tsv	nodL_iupac_best_reference_hit_with_taxon.tsv	iupac	nodL	Sinorhizobium_meliloti_Rm41	Sinorhizobium	nodL|Sinorhizobium_meliloti_Rm41|CCM70491.1	Sinorhizobium_meliloti_Rm41	100	552	90.1961	0	1020	Sinorhizobium	Mixed-IUPAC	Sinorhizobium	Sinorhizobium	BLAN-2-1-Ro|nodL|consensus50|pass_single_dominant	BLAN-2-1-Ro	D02	Desmodium sp.	4/23/25	0.1405	6.744	Quarter	BLAN-2	ethanol	root	Fabaceae	BLAN	Desmodium	Desmodieae	BLAN_020	Clarke	VA	yes	39.101002	-77.980641	8/13/24	root	Desmodium	Desmodieae	yes	NA
LAJA-25-1-No|nodL|consensus50|pass_single_dominant	LAJA-25-1-No	/Users/rosa/Desktop/ALLWork/Madison/Project/ryan-nitfix/intbio-nitfix-git/symbiosis_sorted_all_sample_consensus_sequences_50percent/result/gene_trees_full/nodL/05_blast_taxon_annotation/nodL_iupac_best_reference_hit_with_taxon.tsv	nodL_iupac_best_reference_hit_with_taxon.tsv	iupac	nodL	Sinorhizobium_meliloti_Rm41	Sinorhizobium	nodL|Sinorhizobium_meliloti_Rm41|CCM70491.1	Sinorhizobium_meliloti_Rm41	100	546	89.2157	0	1009	Sinorhizobium	Mixed-IUPAC	Sinorhizobium	Sinorhizobium	LAJA-25-1-No|nodL|consensus50|pass_single_dominant	LAJA-25-1-No	D04	Desmodium incanum	4/4/25	2.14	102.72	Quarter	LAJA-25	dry	nodule	Fabaceae	LAJA	Desmodium	Desmodieae	LAJA_026	LAJA	P.R	yes	18.03547	-67.06755	11/13/24	nodule	Desmodium	Desmodieae	yes	NA
NOGP-3-2-Rh|nodL|consensus50|pass_single_dominant	NOGP-3-2-Rh	/Users/rosa/Desktop/ALLWork/Madison/Project/ryan-nitfix/intbio-nitfix-git/symbiosis_sorted_all_sample_consensus_sequences_50percent/result/gene_trees_full/nodL/05_blast_taxon_annotation/nodL_iupac_best_reference_hit_with_taxon.tsv	nodL_iupac_best_reference_hit_with_taxon.tsv	iupac	nodL	Sinorhizobium_meliloti_Rm41	Sinorhizobium	nodL|Sinorhizobium_meliloti_Rm41|CCM70491.1	Sinorhizobium_meliloti_Rm41	99.819	552	90.1961	0	1014	Sinorhizobium	Mixed-IUPAC	Sinorhizobium	Sinorhizobium	NOGP-3-2-Rh|nodL|consensus50|pass_single_dominant	NOGP-3-2-Rh	D09	Medicago lupulina	4/23/25	0	0	Quarter	NOGP-3	dry	rhizosphere	Fabaceae	NOGP	Medicago	Trifolieae	NOGP_064	NA	ND	no	46.77084	-100.9136386	6/25/24	rhizosphere	Medicago	Trifolieae	no	NA
WOOD-5-1-Ro|nodL|consensus50|pass_single_dominant	WOOD-5-1-Ro	/Users/rosa/Desktop/ALLWork/Madison/Project/ryan-nitfix/intbio-nitfix-git/symbiosis_sorted_all_sample_consensus_sequences_50percent/result/gene_trees_full/nodL/05_blast_taxon_annotation/nodL_iupac_best_reference_hit_with_taxon.tsv	nodL_iupac_best_reference_hit_with_taxon.tsv	iupac	nodL	Sinorhizobium_meliloti_Rm41	Sinorhizobium	nodL|Sinorhizobium_meliloti_Rm41|CCM70491.1	Sinorhizobium_meliloti_Rm41	99.275	552	90.1961	0	1005	Sinorhizobium	Mixed-IUPAC	Sinorhizobium	Sinorhizobium	WOOD-5-1-Ro|nodL|consensus50|pass_single_dominant	WOOD-5-1-Ro	D09	Dalea candida	4/24/25	0	0	Quarter	WOOD-5	ethanol	root	Fabaceae	WOOD	Dalea	Amorpheae	BARR_027	Stutsman	ND	yes	47.13	99.24	9/23/24	root	Dalea	Amorpheae	yes	NA
BLAN-3-1-No|nodL|consensus50|pass_mixed_possible_multitemplate	BLAN-3-1-No	/Users/rosa/Desktop/ALLWork/Madison/Project/ryan-nitfix/intbio-nitfix-git/symbiosis_sorted_all_sample_consensus_sequences_50percent/result/gene_trees_full/nodL/05_blast_taxon_annotation/nodL_iupac_best_reference_hit_with_taxon.tsv	nodL_iupac_best_reference_hit_with_taxon.tsv	iupac	nodL	Sinorhizobium_meliloti_Rm41	Sinorhizobium	nodL|Sinorhizobium_meliloti_Rm41|CCM70491.1	Sinorhizobium_meliloti_Rm41	94.022	552	90.1961	0	893	Sinorhizobium	Mixed-IUPAC	Sinorhizobium	Sinorhizobium	BLAN-3-1-No|nodL|consensus50|pass_mixed_possible_multitemplate	BLAN-3-1-No	D02	Kummerowia striata	4/23/25	0.09	4.32	Quarter	BLAN-3	ethanol	nodule	Fabaceae	BLAN	Kummerowia	Desmodieae	BLAN_020	Clarke	VA	no	39.100957	-77.980777	8/13/24	nodule	Kummerowia	Desmodieae	no	NA
BLAN-3-1-Ro|nodL|consensus50|pass_single_dominant	BLAN-3-1-Ro	/Users/rosa/Desktop/ALLWork/Madison/Project/ryan-nitfix/intbio-nitfix-git/symbiosis_sorted_all_sample_consensus_sequences_50percent/result/gene_trees_full/nodL/05_blast_taxon_annotation/nodL_iupac_best_reference_hit_with_taxon.tsv	nodL_iupac_best_reference_hit_with_taxon.tsv	iupac	nodL	Sinorhizobium_meliloti_Rm41	Sinorhizobium	nodL|Sinorhizobium_meliloti_Rm41|CCM70491.1	Sinorhizobium_meliloti_Rm41	96.377	552	90.1961	0	941	Sinorhizobium	Mixed-IUPAC	Sinorhizobium	Sinorhizobium	BLAN-3-1-Ro|nodL|consensus50|pass_single_dominant	BLAN-3-1-Ro	D02	Kummerowia striata	4/23/25	0.0685	3.288	Quarter	BLAN-3	ethanol	root	Fabaceae	BLAN	Kummerowia	Desmodieae	BLAN_020	Clarke	VA	no	39.100957	-77.980777	8/13/24	root	Kummerowia	Desmodieae	no	NA
