tip_label	sample_root_id	source_file	source_file_name	tree_set	gene	closest_taxon	closest_genus	best_reference_id	best_reference_taxon	percent_identity	alignment_length	query_coverage_percent	evalue	bitscore	best_reference_genus	tree_set_label	closest_genus_report	closest_blast_genus	clean_sample_id_from_blast	sample_id.x	sample_id.y	domain	species	date_finalized	qubit_average	total_dna	nebnext_protocol	isotope_reference_name	sample_preservation	type	family	site	genus	tribe	plot_simple	county	state	native	lat	long	date_field_collection	sample_type	host_genus	host_tribe	native_status
JERC-172-2-No|nifD|consensus50|pass_mixed_possible_multitemplate	JERC-172-2-No	/Users/rosa/Desktop/ALLWork/Madison/Project/ryan-nitfix/intbio-nitfix-git/symbiosis_sorted_all_sample_consensus_sequences_50percent/result/gene_trees_full/nifD/05_blast_taxon_annotation/nifD_iupac_best_reference_hit_with_taxon.tsv	nifD_iupac_best_reference_hit_with_taxon.tsv	iupac	nifD	Mesorhizobium_sp._AaZ16	Mesorhizobium	nifD|Mesorhizobium_sp._AaZ16|XIK06012.1	Mesorhizobium_sp._AaZ16	91.935	806	52.611	0	1144	Mesorhizobium	Mixed-IUPAC	Mesorhizobium	Mesorhizobium	NA	JERC-172-2-No|nifD|consensus50|pass_mixed_possible_multitemplate	JERC-172-2-No	D03	Desmodium paniculatum	2/26/25	0	0	Quarter	JERC-172	dry	nodule	Fabaceae	JERC	Desmodium	Desmodieae	JERC_019	Baker County	Georgia	yes	NA	NA	20241003	nodule	Desmodium	Desmodieae	yes
OSBS-7-4-Rh|nifD|consensus50|pass_single_dominant	OSBS-7-4-Rh	/Users/rosa/Desktop/ALLWork/Madison/Project/ryan-nitfix/intbio-nitfix-git/symbiosis_sorted_all_sample_consensus_sequences_50percent/result/gene_trees_full/nifD/05_blast_taxon_annotation/nifD_iupac_best_reference_hit_with_taxon.tsv	nifD_iupac_best_reference_hit_with_taxon.tsv	iupac	nifD	Mesorhizobium_sp._AaZ16	Mesorhizobium	nifD|Mesorhizobium_sp._AaZ16|XIK06012.1	Mesorhizobium_sp._AaZ16	89.272	1305	85.1828	0	1690	Mesorhizobium	Mixed-IUPAC	Mesorhizobium	Mesorhizobium	NA	OSBS-7-4-Rh|nifD|consensus50|pass_single_dominant	OSBS-7-4-Rh	D03	Galactia elliottii	8/14/24	0.072	3.456	Quarter	OSBS-GAEL-7	dry	rhizosphere	Fabaceae	OSBS	Galactia	Diocleae	OSBS_016	Putnam	FL	yes	NA	NA	20240424	rhizosphere	Galactia	Diocleae	yes
JERC-161-No|nifD|consensus50|pass_mixed_possible_multitemplate	JERC-161-No	/Users/rosa/Desktop/ALLWork/Madison/Project/ryan-nitfix/intbio-nitfix-git/symbiosis_sorted_all_sample_consensus_sequences_50percent/result/gene_trees_full/nifD/05_blast_taxon_annotation/nifD_iupac_best_reference_hit_with_taxon.tsv	nifD_iupac_best_reference_hit_with_taxon.tsv	iupac	nifD	Mesorhizobium_sp._AaZ16	Mesorhizobium	nifD|Mesorhizobium_sp._AaZ16|XIK06012.1	Mesorhizobium_sp._AaZ16	87.5	1296	84.5953	0	1568	Mesorhizobium	Mixed-IUPAC	Mesorhizobium	Mesorhizobium	NA	JERC-161-No|nifD|consensus50|pass_mixed_possible_multitemplate	JERC-161-No	D03	Rhynchosia tomentosa	2/27/25	0	0	Quarter	JERC-161	dry	nodule	Fabaceae	JERC	Rhynchosia	Phaseoleae	JERC_019	Baker County	Georgia	yes	NA	NA	20241003	nodule	Rhynchosia	Phaseoleae	yes
JERC-156-Rh|nifD|consensus50|pass_mixed_possible_multitemplate	JERC-156-Rh	/Users/rosa/Desktop/ALLWork/Madison/Project/ryan-nitfix/intbio-nitfix-git/symbiosis_sorted_all_sample_consensus_sequences_50percent/result/gene_trees_full/nifD/05_blast_taxon_annotation/nifD_iupac_best_reference_hit_with_taxon.tsv	nifD_iupac_best_reference_hit_with_taxon.tsv	iupac	nifD	Mesorhizobium_sp._AaZ16	Mesorhizobium	nifD|Mesorhizobium_sp._AaZ16|XIK06012.1	Mesorhizobium_sp._AaZ16	86.325	1309	85.4439	0	1544	Mesorhizobium	Mixed-IUPAC	Mesorhizobium	Mesorhizobium	NA	JERC-156-Rh|nifD|consensus50|pass_mixed_possible_multitemplate	JERC-156-Rh	D03	Lespedeza hirta	2/27/25	0	0	Quarter	JERC-156	dry	rhizosphere	Fabaceae	JERC	Lespedeza	Desmodieae	JERC_015	Baker County	Georgia	yes	NA	NA	20241002	rhizosphere	Lespedeza	Desmodieae	yes
JERC-98-1-Ro|nifD|consensus50|pass_single_dominant	JERC-98-1-Ro	/Users/rosa/Desktop/ALLWork/Madison/Project/ryan-nitfix/intbio-nitfix-git/symbiosis_sorted_all_sample_consensus_sequences_50percent/result/gene_trees_full/nifD/05_blast_taxon_annotation/nifD_iupac_best_reference_hit_with_taxon.tsv	nifD_iupac_best_reference_hit_with_taxon.tsv	iupac	nifD	Mesorhizobium_sp._AaZ16	Mesorhizobium	nifD|Mesorhizobium_sp._AaZ16|XIK06012.1	Mesorhizobium_sp._AaZ16	89.397	1311	85.5744	0	1685	Mesorhizobium	Mixed-IUPAC	Mesorhizobium	Mesorhizobium	NA	JERC-98-1-Ro|nifD|consensus50|pass_single_dominant	JERC-98-1-Ro	D03	Lespedeza cuneata	2/24/25	0	0	Quarter	JERC-98	dry	root	Fabaceae	JERC	Lespedeza	Desmodieae	JERC_034	Baker County	Georgia	no	31.26611111	-84.59333333	20240625	root	Lespedeza	Desmodieae	no
OSBS-4-3-Ro|nifD|consensus50|pass_single_dominant	OSBS-4-3-Ro	/Users/rosa/Desktop/ALLWork/Madison/Project/ryan-nitfix/intbio-nitfix-git/symbiosis_sorted_all_sample_consensus_sequences_50percent/result/gene_trees_full/nifD/05_blast_taxon_annotation/nifD_iupac_best_reference_hit_with_taxon.tsv	nifD_iupac_best_reference_hit_with_taxon.tsv	iupac	nifD	Mesorhizobium_sp._AaZ16	Mesorhizobium	nifD|Mesorhizobium_sp._AaZ16|XIK06012.1	Mesorhizobium_sp._AaZ16	89.321	1311	85.5744	0	1677	Mesorhizobium	Mixed-IUPAC	Mesorhizobium	Mesorhizobium	NA	OSBS-4-3-Ro|nifD|consensus50|pass_single_dominant	OSBS-4-3-Ro	D03	Morella cerifera	8/14/24	0	0	Quarter	OSBS-MOCE-4	dry	root	Myricaceae	OSBS	Morella	actinorhizal	OSBS_048	Putnam	FL	yes	NA	NA	20240424	root	Morella	actinorhizal	yes
OSBS-28-1-Rh|nifD|consensus50|pass_single_dominant	OSBS-28-1-Rh	/Users/rosa/Desktop/ALLWork/Madison/Project/ryan-nitfix/intbio-nitfix-git/symbiosis_sorted_all_sample_consensus_sequences_50percent/result/gene_trees_full/nifD/05_blast_taxon_annotation/nifD_iupac_best_reference_hit_with_taxon.tsv	nifD_iupac_best_reference_hit_with_taxon.tsv	iupac	nifD	Mesorhizobium_sp._AaZ16	Mesorhizobium	nifD|Mesorhizobium_sp._AaZ16|XIK06012.1	Mesorhizobium_sp._AaZ16	88.33	1311	85.5744	0	1585	Mesorhizobium	Mixed-IUPAC	Mesorhizobium	Mesorhizobium	NA	OSBS-28-1-Rh|nifD|consensus50|pass_single_dominant	OSBS-28-1-Rh	D03	Galactia sp.	3/26/25	0	0	Quarter	OSBS-28	dry	root	Fabaceae	OSBS	Galactia	Diocleae	OSBS_031	Putnam	FL	yes	NA	NA	20240611	root	Galactia	Diocleae	yes
OSBS-106-1-Rh|nifD|consensus50|pass_mixed_possible_multitemplate	OSBS-106-1-Rh	/Users/rosa/Desktop/ALLWork/Madison/Project/ryan-nitfix/intbio-nitfix-git/symbiosis_sorted_all_sample_consensus_sequences_50percent/result/gene_trees_full/nifD/05_blast_taxon_annotation/nifD_iupac_best_reference_hit_with_taxon.tsv	nifD_iupac_best_reference_hit_with_taxon.tsv	iupac	nifD	Mesorhizobium_sp._WSM2240	Mesorhizobium	nifD|Mesorhizobium_sp._WSM2240|XCG49716.1	Mesorhizobium_sp._WSM2240	87.114	1296	84.5953	0	1550	Mesorhizobium	Mixed-IUPAC	Mesorhizobium	Mesorhizobium	NA	OSBS-106-1-Rh|nifD|consensus50|pass_mixed_possible_multitemplate	OSBS-106-1-Rh	D03	Lespedeza hirta	2/26/25	0.0595	2.856	Quarter	OSBS-106	NA	rhizosphere	Fabaceae	OSBS	Lespedeza	Desmodieae	OSBS_070	Putnam	Fl	yes	NA	NA	20241008	rhizosphere	Lespedeza	Desmodieae	yes
OSBS-12-1-Rh|nifD|consensus50|pass_mixed_possible_multitemplate	OSBS-12-1-Rh	/Users/rosa/Desktop/ALLWork/Madison/Project/ryan-nitfix/intbio-nitfix-git/symbiosis_sorted_all_sample_consensus_sequences_50percent/result/gene_trees_full/nifD/05_blast_taxon_annotation/nifD_iupac_best_reference_hit_with_taxon.tsv	nifD_iupac_best_reference_hit_with_taxon.tsv	iupac	nifD	Mesorhizobium_sp._AaZ16	Mesorhizobium	nifD|Mesorhizobium_sp._AaZ16|XIK06012.1	Mesorhizobium_sp._AaZ16	87.997	1308	85.3786	0	1581	Mesorhizobium	Mixed-IUPAC	Mesorhizobium	Mesorhizobium	NA	OSBS-12-1-Rh|nifD|consensus50|pass_mixed_possible_multitemplate	OSBS-12-1-Rh	D03	Rhynchosia reniformis	8/14/24	0.1095	5.256	Quarter	OSBS-RHRE-12	dry	rhizosphere	Fabaceae	OSBS	Rhynchosia	Phaseoleae	OSBS_036	Putnam	FL	yes	NA	NA	20240521	rhizosphere	Rhynchosia	Phaseoleae	yes
JERC-98-1-Rh|nifD|consensus50|pass_single_dominant	JERC-98-1-Rh	/Users/rosa/Desktop/ALLWork/Madison/Project/ryan-nitfix/intbio-nitfix-git/symbiosis_sorted_all_sample_consensus_sequences_50percent/result/gene_trees_full/nifD/05_blast_taxon_annotation/nifD_iupac_best_reference_hit_with_taxon.tsv	nifD_iupac_best_reference_hit_with_taxon.tsv	iupac	nifD	Mesorhizobium_sp._AaZ16	Mesorhizobium	nifD|Mesorhizobium_sp._AaZ16|XIK06012.1	Mesorhizobium_sp._AaZ16	88.089	806	52.611	0	987	Mesorhizobium	Mixed-IUPAC	Mesorhizobium	Mesorhizobium	NA	JERC-98-1-Rh|nifD|consensus50|pass_single_dominant	JERC-98-1-Rh	D03	Lespedeza cuneata	2/24/25	0	0	Quarter	JERC-98	dry	rhizosphere	Fabaceae	JERC	Lespedeza	Desmodieae	JERC_034	Baker County	Georgia	no	31.26611111	-84.59333333	20240625	rhizosphere	Lespedeza	Desmodieae	no
ORNL-12-1-No|nifD|consensus50|pass_mixed_possible_multitemplate	ORNL-12-1-No	/Users/rosa/Desktop/ALLWork/Madison/Project/ryan-nitfix/intbio-nitfix-git/symbiosis_sorted_all_sample_consensus_sequences_50percent/result/gene_trees_full/nifD/05_blast_taxon_annotation/nifD_iupac_best_reference_hit_with_taxon.tsv	nifD_iupac_best_reference_hit_with_taxon.tsv	iupac	nifD	Mesorhizobium_sp._AaZ16	Mesorhizobium	nifD|Mesorhizobium_sp._AaZ16|XIK06012.1	Mesorhizobium_sp._AaZ16	89.963	817	53.329	0	1077	Mesorhizobium	Mixed-IUPAC	Mesorhizobium	Mesorhizobium	NA	ORNL-12-1-No|nifD|consensus50|pass_mixed_possible_multitemplate	ORNL-12-1-No	D07	Lespedeza cuneata	2/25/24	0.067	3.216	Quarter	ORNL-12	dry	nodule	Fabaceae	ORNL	Lespedeza	Desmodieae	ORNL_047	Anderson	TN	no	35.9525	-84.219722	7/11/24	nodule	Lespedeza	Desmodieae	no
JERC-119-No|nifD|consensus50|pass_mixed_possible_multitemplate	JERC-119-No	/Users/rosa/Desktop/ALLWork/Madison/Project/ryan-nitfix/intbio-nitfix-git/symbiosis_sorted_all_sample_consensus_sequences_50percent/result/gene_trees_full/nifD/05_blast_taxon_annotation/nifD_iupac_best_reference_hit_with_taxon.tsv	nifD_iupac_best_reference_hit_with_taxon.tsv	iupac	nifD	Mesorhizobium_sp._AaZ16	Mesorhizobium	nifD|Mesorhizobium_sp._AaZ16|XIK06012.1	Mesorhizobium_sp._AaZ16	86.88	1311	85.5744	0	1565	Mesorhizobium	Mixed-IUPAC	Mesorhizobium	Mesorhizobium	NA	JERC-119-No|nifD|consensus50|pass_mixed_possible_multitemplate	JERC-119-No	D03	Desmodium marilandicum	2/25/25	0	0	Quarter	JERC-119	dry	nodule	Fabaceae	JERC	Desmodium	Desmodieae	JERC_003	Baker County	Georgia	yes	31.196291	-84.47345	20240730	nodule	Desmodium	Desmodieae	yes
JERC-98-4-No|nifD|consensus50|pass_mixed_possible_multitemplate	JERC-98-4-No	/Users/rosa/Desktop/ALLWork/Madison/Project/ryan-nitfix/intbio-nitfix-git/symbiosis_sorted_all_sample_consensus_sequences_50percent/result/gene_trees_full/nifD/05_blast_taxon_annotation/nifD_iupac_best_reference_hit_with_taxon.tsv	nifD_iupac_best_reference_hit_with_taxon.tsv	iupac	nifD	Mesorhizobium_sp._AaZ16	Mesorhizobium	nifD|Mesorhizobium_sp._AaZ16|XIK06012.1	Mesorhizobium_sp._AaZ16	84.592	1311	85.5744	0	1441	Mesorhizobium	Mixed-IUPAC	Mesorhizobium	Mesorhizobium	NA	JERC-98-4-No|nifD|consensus50|pass_mixed_possible_multitemplate	JERC-98-4-No	D03	Lespedeza cuneata	2/24/25	0.0685	3.288	Quarter	JERC-98	dry	nodule	Fabaceae	JERC	Lespedeza	Desmodieae	JERC_034	Baker County	Georgia	no	31.26611111	-84.59333333	20240625	nodule	Lespedeza	Desmodieae	no
JERC-27-2-No|nifD|consensus50|pass_mixed_possible_multitemplate	JERC-27-2-No	/Users/rosa/Desktop/ALLWork/Madison/Project/ryan-nitfix/intbio-nitfix-git/symbiosis_sorted_all_sample_consensus_sequences_50percent/result/gene_trees_full/nifD/05_blast_taxon_annotation/nifD_iupac_best_reference_hit_with_taxon.tsv	nifD_iupac_best_reference_hit_with_taxon.tsv	iupac	nifD	Mesorhizobium_sp._AaZ16	Mesorhizobium	nifD|Mesorhizobium_sp._AaZ16|XIK06012.1	Mesorhizobium_sp._AaZ16	87.567	1311	85.5744	0	1565	Mesorhizobium	Mixed-IUPAC	Mesorhizobium	Mesorhizobium	NA	JERC-27-2-No|nifD|consensus50|pass_mixed_possible_multitemplate	JERC-27-2-No	D03	Chamaecrista nictitans	10/2/24	0	0	Quarter	JERC-27	dry	nodule	Fabaceae	JERC	Chamaecrista	Cassieae	JERC_007	Baker County	Georgia	yes	NA	NA	20240603	nodule	Chamaecrista	Cassieae	yes
JERC-138-Ro|nifD|consensus50|pass_mixed_possible_multitemplate	JERC-138-Ro	/Users/rosa/Desktop/ALLWork/Madison/Project/ryan-nitfix/intbio-nitfix-git/symbiosis_sorted_all_sample_consensus_sequences_50percent/result/gene_trees_full/nifD/05_blast_taxon_annotation/nifD_iupac_best_reference_hit_with_taxon.tsv	nifD_iupac_best_reference_hit_with_taxon.tsv	iupac	nifD	Mesorhizobium_sp._WSM2240	Mesorhizobium	nifD|Mesorhizobium_sp._WSM2240|XCG49716.1	Mesorhizobium_sp._WSM2240	87.781	802	52.3499	0	977	Mesorhizobium	Mixed-IUPAC	Mesorhizobium	Mesorhizobium	NA	JERC-138-Ro|nifD|consensus50|pass_mixed_possible_multitemplate	JERC-138-Ro	D03	Crotalaria purshii	2/17/25	0	0	Quarter	JERC-138	dry	root	Fabaceae	JERC	Crotalaria	Crotalarieae	JERC_031	Baker County	Georgia	yes	NA	NA	20240821	root	Crotalaria	Crotalarieae	yes
ORNL-18-1-Ro|nifD|consensus50|pass_mixed_possible_multitemplate	ORNL-18-1-Ro	/Users/rosa/Desktop/ALLWork/Madison/Project/ryan-nitfix/intbio-nitfix-git/symbiosis_sorted_all_sample_consensus_sequences_50percent/result/gene_trees_full/nifD/05_blast_taxon_annotation/nifD_iupac_best_reference_hit_with_taxon.tsv	nifD_iupac_best_reference_hit_with_taxon.tsv	iupac	nifD	Mesorhizobium_sp._WSM2240	Mesorhizobium	nifD|Mesorhizobium_sp._WSM2240|XCG49716.1	Mesorhizobium_sp._WSM2240	85.507	1311	85.5744	0	1443	Mesorhizobium	Mixed-IUPAC	Mesorhizobium	Mesorhizobium	NA	ORNL-18-1-Ro|nifD|consensus50|pass_mixed_possible_multitemplate	ORNL-18-1-Ro	D07	Lespedeza repens	2/25/24	0	0	Quarter	ORNL-18	dry	root	Fabaceae	ORNL	Lespedeza	Desmodieae	ORNL_010	Anderson	TN	yes	35.953333	-84.3325	7/11/24	root	Lespedeza	Desmodieae	yes
ORNL-1-1-Ro|nifD|consensus50|pass_mixed_possible_multitemplate	ORNL-1-1-Ro	/Users/rosa/Desktop/ALLWork/Madison/Project/ryan-nitfix/intbio-nitfix-git/symbiosis_sorted_all_sample_consensus_sequences_50percent/result/gene_trees_full/nifD/05_blast_taxon_annotation/nifD_iupac_best_reference_hit_with_taxon.tsv	nifD_iupac_best_reference_hit_with_taxon.tsv	iupac	nifD	Microvirga_sp._KLBC_81	Microvirga	nifD|Microvirga_sp._KLBC_81|PVE21500.1	Microvirga_sp._KLBC_81	85.061	1312	85.6397	0	1461	Microvirga	Mixed-IUPAC	Microvirga	Microvirga	NA	ORNL-1-1-Ro|nifD|consensus50|pass_mixed_possible_multitemplate	ORNL-1-1-Ro	D07	Elaeagnus umbellata	2/17/25	0.458	21.984	Quarter	ORNL-1	dry	root	Elaeagnaceae	ORNL	Elaeagnus	actinorhizal	ORNL_009	Anderson	TN	no	35.974444	-84.228056	5/15/24	root	Elaeagnus	actinorhizal	no
DEJU-39-Ro|nifD|consensus50|pass_mixed_possible_multitemplate	DEJU-39-Ro	/Users/rosa/Desktop/ALLWork/Madison/Project/ryan-nitfix/intbio-nitfix-git/symbiosis_sorted_all_sample_consensus_sequences_50percent/result/gene_trees_full/nifD/05_blast_taxon_annotation/nifD_iupac_best_reference_hit_with_taxon.tsv	nifD_iupac_best_reference_hit_with_taxon.tsv	iupac	nifD	Microvirga_sp._KLBC_81	Microvirga	nifD|Microvirga_sp._KLBC_81|PVE21500.1	Microvirga_sp._KLBC_81	84.607	903	58.9426	0	976	Microvirga	Mixed-IUPAC	Microvirga	Microvirga	NA	DEJU-39-Ro|nifD|consensus50|pass_mixed_possible_multitemplate	DEJU-39-Ro	D19	Lupinus arcticus	2/20/25	0.6695	32.136	Quarter	DEJU-39	ethanol	root	Fabaceae	DEJU	Lupinus	Genisteae	DEJU_015	NA	Alaska	yes	NA	NA	NA	root	Lupinus	Genisteae	yes
DEJU-6-1-Rh|nifD|consensus50|pass_mixed_possible_multitemplate	DEJU-6-1-Rh	/Users/rosa/Desktop/ALLWork/Madison/Project/ryan-nitfix/intbio-nitfix-git/symbiosis_sorted_all_sample_consensus_sequences_50percent/result/gene_trees_full/nifD/05_blast_taxon_annotation/nifD_iupac_best_reference_hit_with_taxon.tsv	nifD_iupac_best_reference_hit_with_taxon.tsv	iupac	nifD	Microvirga_sp._KLBC_81	Microvirga	nifD|Microvirga_sp._KLBC_81|PVE21500.1	Microvirga_sp._KLBC_81	85.171	1288	84.0731	0	1417	Microvirga	Mixed-IUPAC	Microvirga	Microvirga	NA	DEJU-6-1-Rh|nifD|consensus50|pass_mixed_possible_multitemplate	DEJU-6-1-Rh	D19	Alnus viridis	2/13/25	NA	0	Quarter	DEJU-6	ethanol	rhizosphere	Betulaceae	DEJU	Alnus	actinorhizal	DEJU_047	NA	Alaska	yes	NA	NA	NA	rhizosphere	Alnus	actinorhizal	yes
N38-2-D-Ro|nifD|consensus50|pass_single_dominant	N38-2-D-Ro	/Users/rosa/Desktop/ALLWork/Madison/Project/ryan-nitfix/intbio-nitfix-git/symbiosis_sorted_all_sample_consensus_sequences_50percent/result/gene_trees_full/nifD/05_blast_taxon_annotation/nifD_iupac_best_reference_hit_with_taxon.tsv	nifD_iupac_best_reference_hit_with_taxon.tsv	iupac	nifD	Mesorhizobium_sp._WSM4083	Mesorhizobium	nifD|Mesorhizobium_sp._WSM4083|XXN81637.1	Mesorhizobium_sp._WSM4083	83.127	806	52.611	0	798	Mesorhizobium	Mixed-IUPAC	Mesorhizobium	Mesorhizobium	NA	N38-2-D-Ro|nifD|consensus50|pass_single_dominant	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OSBS-82-1-No|nifD|consensus50|pass_mixed_possible_multitemplate	OSBS-82-1-No	/Users/rosa/Desktop/ALLWork/Madison/Project/ryan-nitfix/intbio-nitfix-git/symbiosis_sorted_all_sample_consensus_sequences_50percent/result/gene_trees_full/nifD/05_blast_taxon_annotation/nifD_iupac_best_reference_hit_with_taxon.tsv	nifD_iupac_best_reference_hit_with_taxon.tsv	iupac	nifD	Microvirga_sp._KLBC_81	Microvirga	nifD|Microvirga_sp._KLBC_81|PVE21500.1	Microvirga_sp._KLBC_81	84.615	767	50.0653	0	833	Microvirga	Mixed-IUPAC	Microvirga	Microvirga	NA	OSBS-82-1-No|nifD|consensus50|pass_mixed_possible_multitemplate	OSBS-82-1-No	D03	Stylosanthes biflora	2/13/25	NA	0	Quarter	OSBS-82	dry	nodule	Fabaceae	OSBS	Stylosanthes	Dalbergieae	OSBS_004	Putnam	FL	yes	NA	NA	20240822	nodule	Stylosanthes	Dalbergieae	yes
OSBS-86-1-Rh|nifD|consensus50|pass_mixed_possible_multitemplate	OSBS-86-1-Rh	/Users/rosa/Desktop/ALLWork/Madison/Project/ryan-nitfix/intbio-nitfix-git/symbiosis_sorted_all_sample_consensus_sequences_50percent/result/gene_trees_full/nifD/05_blast_taxon_annotation/nifD_iupac_best_reference_hit_with_taxon.tsv	nifD_iupac_best_reference_hit_with_taxon.tsv	iupac	nifD	Microvirga_sp._KLBC_81	Microvirga	nifD|Microvirga_sp._KLBC_81|PVE21500.1	Microvirga_sp._KLBC_81	86.879	785	51.2402	0	926	Microvirga	Mixed-IUPAC	Microvirga	Microvirga	NA	OSBS-86-1-Rh|nifD|consensus50|pass_mixed_possible_multitemplate	OSBS-86-1-Rh	D03	Desmodium strictum	2/13/25	NA	0	Quarter	OSBS-86	dry	rhizosphere	Fabaceae	OSBS	Desmodium	Desmodieae	OSBS_002	Putnam	FL	yes	NA	NA	20240822	rhizosphere	Desmodium	Desmodieae	yes
DSNY-30-1-Ro|nifD|consensus50|pass_mixed_possible_multitemplate	DSNY-30-1-Ro	/Users/rosa/Desktop/ALLWork/Madison/Project/ryan-nitfix/intbio-nitfix-git/symbiosis_sorted_all_sample_consensus_sequences_50percent/result/gene_trees_full/nifD/05_blast_taxon_annotation/nifD_iupac_best_reference_hit_with_taxon.tsv	nifD_iupac_best_reference_hit_with_taxon.tsv	iupac	nifD	Microvirga_sp._KLBC_81	Microvirga	nifD|Microvirga_sp._KLBC_81|PVE21500.1	Microvirga_sp._KLBC_81	85.666	879	57.376	0	963	Microvirga	Mixed-IUPAC	Microvirga	Microvirga	NA	DSNY-30-1-Ro|nifD|consensus50|pass_mixed_possible_multitemplate	DSNY-30-1-Ro	D03	Crotalaria maritima	9/18/24	0	0	Quarter	DSNY-CRMA-30	dry	root	Fabaceae	DSNY	Crotalaria	Crotalarieae	DSNY_001	Osceola	Florida	yes	NA	NA	20240402	root	Crotalaria	Crotalarieae	yes
JERC-DESM-74-1-Ro|nifD|consensus50|pass_mixed_possible_multitemplate	JERC-DESM-74-1-Ro	/Users/rosa/Desktop/ALLWork/Madison/Project/ryan-nitfix/intbio-nitfix-git/symbiosis_sorted_all_sample_consensus_sequences_50percent/result/gene_trees_full/nifD/05_blast_taxon_annotation/nifD_iupac_best_reference_hit_with_taxon.tsv	nifD_iupac_best_reference_hit_with_taxon.tsv	iupac	nifD	Microvirga_sp._KLBC_81	Microvirga	nifD|Microvirga_sp._KLBC_81|PVE21500.1	Microvirga_sp._KLBC_81	86.518	764	49.8695	0	900	Microvirga	Mixed-IUPAC	Microvirga	Microvirga	NA	JERC-DESM-74-1-Ro|nifD|consensus50|pass_mixed_possible_multitemplate	JERC-DESM-74-1-Ro	D03	Desmodium sp	12/4/24	0.5485	26.328	Quarter	JERC-74	dry	root	Fabaceae	JERC	Desmodium	Desmodieae	JERC_047	Baker County	Georgia	yes	NA	NA	20240618	root	Desmodium	Desmodieae	yes
OSBS-82-1-Rh|nifD|consensus50|pass_mixed_possible_multitemplate	OSBS-82-1-Rh	/Users/rosa/Desktop/ALLWork/Madison/Project/ryan-nitfix/intbio-nitfix-git/symbiosis_sorted_all_sample_consensus_sequences_50percent/result/gene_trees_full/nifD/05_blast_taxon_annotation/nifD_iupac_best_reference_hit_with_taxon.tsv	nifD_iupac_best_reference_hit_with_taxon.tsv	iupac	nifD	Microvirga_sp._KLBC_81	Microvirga	nifD|Microvirga_sp._KLBC_81|PVE21500.1	Microvirga_sp._KLBC_81	81.293	1299	84.7911	0	1321	Microvirga	Mixed-IUPAC	Microvirga	Microvirga	NA	OSBS-82-1-Rh|nifD|consensus50|pass_mixed_possible_multitemplate	OSBS-82-1-Rh	D03	Stylosanthes biflora	2/13/25	NA	0	Quarter	OSBS-82	dry	rhizosphere	Fabaceae	OSBS	Stylosanthes	Dalbergieae	OSBS_004	Putnam	FL	yes	NA	NA	20240822	rhizosphere	Stylosanthes	Dalbergieae	yes
OSBS-85-1-Rh|nifD|consensus50|pass_mixed_possible_multitemplate	OSBS-85-1-Rh	/Users/rosa/Desktop/ALLWork/Madison/Project/ryan-nitfix/intbio-nitfix-git/symbiosis_sorted_all_sample_consensus_sequences_50percent/result/gene_trees_full/nifD/05_blast_taxon_annotation/nifD_iupac_best_reference_hit_with_taxon.tsv	nifD_iupac_best_reference_hit_with_taxon.tsv	iupac	nifD	Microvirga_sp._KLBC_81	Microvirga	nifD|Microvirga_sp._KLBC_81|PVE21500.1	Microvirga_sp._KLBC_81	84.034	1309	85.4439	0	1428	Microvirga	Mixed-IUPAC	Microvirga	Microvirga	NA	OSBS-85-1-Rh|nifD|consensus50|pass_mixed_possible_multitemplate	OSBS-85-1-Rh	D03	Stylosanthes biflora	2/13/25	NA	0	Quarter	OSBS-85	dry	rhizosphere	Fabaceae	OSBS	Stylosanthes	Dalbergieae	OSBS_002	Putnam	FL	yes	NA	NA	20240822	rhizosphere	Stylosanthes	Dalbergieae	yes
OSBS-86-1-No|nifD|consensus50|pass_mixed_possible_multitemplate	OSBS-86-1-No	/Users/rosa/Desktop/ALLWork/Madison/Project/ryan-nitfix/intbio-nitfix-git/symbiosis_sorted_all_sample_consensus_sequences_50percent/result/gene_trees_full/nifD/05_blast_taxon_annotation/nifD_iupac_best_reference_hit_with_taxon.tsv	nifD_iupac_best_reference_hit_with_taxon.tsv	iupac	nifD	Microvirga_sp._KLBC_81	Microvirga	nifD|Microvirga_sp._KLBC_81|PVE21500.1	Microvirga_sp._KLBC_81	83.692	1300	84.8564	0	1402	Microvirga	Mixed-IUPAC	Microvirga	Microvirga	NA	OSBS-86-1-No|nifD|consensus50|pass_mixed_possible_multitemplate	OSBS-86-1-No	D03	Desmodium strictum	2/13/25	NA	0	Quarter	OSBS-86	dry	nodule	Fabaceae	OSBS	Desmodium	Desmodieae	OSBS_002	Putnam	FL	yes	NA	NA	20240822	nodule	Desmodium	Desmodieae	yes
